"Step","run - eval/episode_success","run - eval/episode_success__MIN","run - eval/episode_success__MAX"
"99502080","0.12890625","0.12890625","0.12890625"
"100761600","29.41796875","29.41796875","29.41796875"
"102021120","0.2578125","0.2578125","0.2578125"
"103280640","0.2109375","0.2109375","0.2109375"
"104540160","0.1875","0.1875","0.1875"
"105799680","0.40625","0.40625","0.40625"
"107059200","0.8125","0.8125","0.8125"
"108318720","0.3203125","0.3203125","0.3203125"
"109578240","4.125","4.125","4.125"
"110837760","0.3828125","0.3828125","0.3828125"
"112097280","20.23046875","20.23046875","20.23046875"
"113356800","0.30859375","0.30859375","0.30859375"
"114616320","0.2109375","0.2109375","0.2109375"
"115875840","0.8359375","0.8359375","0.8359375"
"117135360","0.8203125","0.8203125","0.8203125"
"118394880","38.09375","38.09375","38.09375"
"119654400","10.8671875","10.8671875","10.8671875"
"120913920","0.31640625","0.31640625","0.31640625"
"122173440","3.92578125","3.92578125","3.92578125"
"123432960","11.4609375","11.4609375","11.4609375"
"124692480","0.5546875","0.5546875","0.5546875"
"125952000","0.54296875","0.54296875","0.54296875"
"127211520","0.75390625","0.75390625","0.75390625"
"128471040","27.26171875","27.26171875","27.26171875"
"129730560","115.3359375","115.3359375","115.3359375"
"130990080","16.671875","16.671875","16.671875"
"132249600","0.70703125","0.70703125","0.70703125"
"133509120","4.109375","4.109375","4.109375"
"134768640","20.828125","20.828125","20.828125"
"136028160","10.5625","10.5625","10.5625"
"137287680","7.5703125","7.5703125","7.5703125"
"138547200","4.109375","4.109375","4.109375"
"139806720","0.4453125","0.4453125","0.4453125"
"141066240","4.24609375","4.24609375","4.24609375"
"142325760","7.0390625","7.0390625","7.0390625"
"143585280","11.56640625","11.56640625","11.56640625"
"144844800","0.546875","0.546875","0.546875"
"146104320","4.65234375","4.65234375","4.65234375"
"147363840","46.4375","46.4375","46.4375"
"148623360","35.35546875","35.35546875","35.35546875"
"149882880","11.4609375","11.4609375","11.4609375"
"151142400","21.078125","21.078125","21.078125"
"152401920","7.14453125","7.14453125","7.14453125"
"153661440","14.22265625","14.22265625","14.22265625"
"154920960","12.39453125","12.39453125","12.39453125"
"156180480","21.28125","21.28125","21.28125"
"157440000","0.68359375","0.68359375","0.68359375"
"158699520","6.73828125","6.73828125","6.73828125"
"159959040","0.4921875","0.4921875","0.4921875"
"161218560","0.39453125","0.39453125","0.39453125"
"162478080","0.046875","0.046875","0.046875"
"163737600","0","0","0"
"164997120","0.91015625","0.91015625","0.91015625"
"166256640","3.23046875","3.23046875","3.23046875"
"167516160","4.4375","4.4375","4.4375"
"168775680","0.56640625","0.56640625","0.56640625"
"170035200","0.55078125","0.55078125","0.55078125"
"171294720","0.4453125","0.4453125","0.4453125"
"172554240","0.82421875","0.82421875","0.82421875"
"173813760","1.19921875","1.19921875","1.19921875"
"175073280","1.21875","1.21875","1.21875"
"176332800","1.46875","1.46875","1.46875"
"177592320","1.4140625","1.4140625","1.4140625"
"178851840","0.078125","0.078125","0.078125"
"180111360","0","0","0"
"181370880","0.296875","0.296875","0.296875"
"182630400","0.05859375","0.05859375","0.05859375"
"183889920","3.70703125","3.70703125","3.70703125"
"185149440","1.02734375","1.02734375","1.02734375"
"186408960","24.71875","24.71875","24.71875"
"187668480","5.19921875","5.19921875","5.19921875"
"188928000","28.546875","28.546875","28.546875"
"190187520","86.1953125","86.1953125","86.1953125"
"191447040","18.94921875","18.94921875","18.94921875"
"192706560","64.71875","64.71875","64.71875"
"193966080","39.0546875","39.0546875","39.0546875"
"195225600","146.76953125","146.76953125","146.76953125"
"196485120","140.046875","140.046875","140.046875"
"197744640","43.75390625","43.75390625","43.75390625"
"199004160","99.265625","99.265625","99.265625"
"200263680","68.421875","68.421875","68.421875"
"201523200","39.859375","39.859375","39.859375"
"202782720","60.3828125","60.3828125","60.3828125"
"204042240","57.0234375","57.0234375","57.0234375"
"205301760","105.90234375","105.90234375","105.90234375"
"206561280","73.984375","73.984375","73.984375"
"207820800","69.6328125","69.6328125","69.6328125"
"209080320","57.6328125","57.6328125","57.6328125"
"210339840","57.59375","57.59375","57.59375"
"211599360","62.671875","62.671875","62.671875"
"212858880","35.91796875","35.91796875","35.91796875"
"214118400","83.6640625","83.6640625","83.6640625"
"215377920","32.58203125","32.58203125","32.58203125"
"216637440","89.46484375","89.46484375","89.46484375"
"217896960","36.7890625","36.7890625","36.7890625"
"219156480","54.69140625","54.69140625","54.69140625"
"220416000","10.9921875","10.9921875","10.9921875"
"221675520","37.29296875","37.29296875","37.29296875"
"222935040","4.1953125","4.1953125","4.1953125"
"224194560","17.6640625","17.6640625","17.6640625"
"225454080","56.38671875","56.38671875","56.38671875"
"226713600","7.16015625","7.16015625","7.16015625"
"227973120","62.0390625","62.0390625","62.0390625"
"229232640","27.24609375","27.24609375","27.24609375"
"230492160","55.03515625","55.03515625","55.03515625"
"231751680","22.55078125","22.55078125","22.55078125"
"233011200","14.67578125","14.67578125","14.67578125"
"234270720","25.3515625","25.3515625","25.3515625"
"235530240","44.2578125","44.2578125","44.2578125"
"236789760","25.78125","25.78125","25.78125"
"238049280","14.06640625","14.06640625","14.06640625"
"239308800","4.3984375","4.3984375","4.3984375"
"240568320","51.125","51.125","51.125"
"241827840","49.69921875","49.69921875","49.69921875"
"243087360","45.19921875","45.19921875","45.19921875"
"244346880","0.62890625","0.62890625","0.62890625"
"245606400","0.44921875","0.44921875","0.44921875"
"246865920","0.515625","0.515625","0.515625"
"248125440","1.39453125","1.39453125","1.39453125"
"249384960","14.55859375","14.55859375","14.55859375"
"250644480","7.25390625","7.25390625","7.25390625"
